PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,total_spend,group,is_alone,deck,Name_length,nl_short,has_spent,RoomServiceBin,FoodCourtBin,ShoppingMallBin,SpaBin,VRDeckBin,places_spent,total_spend_log,RoomServiceLog,FoodCourtLog,ShoppingMallLog,SpaLog,VRDeckLog,AgeBin
3784_01,1,0,G/618/P,0,77.0,0.0,0.0,0.0,131.0,3981.0,108.0,Ale Morrencis,False,4220.0,3784,1,6,13.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3,0,0,2,3,2,3
3785_01,1,1,G/619/P,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Viviay Hanner,False,0.0,3785,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3786_01,2,0,E/252/S,0,38.0,1.0,0.0,0.0,1355.0,0.0,0.0,Fispot Birt,False,1355.0,3786,0,4,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,0,0,3,0,0,2
3786_02,2,0,D/121/S,0,42.0,0.0,913.0,4.0,1.0,1465.0,0.0,Quan Birt,False,2383.0,3786,0,3,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,2,0,0,3,0,3
3787_01,2,1,F/716/S,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,Sugard Prie,True,0.0,3787,0,5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
3787_02,2,0,F/716/S,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Smals Prie,True,0.0,3787,0,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3787_03,2,0,D/122/S,0,32.75714285714286,0.0,132.0,75.0,849.0,0.0,0.0,Guls Prie,True,1056.0,3787,0,3,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3,2,1,2,0,0,2
3788_01,2,0,D/127/P,0,25.0,0.0,519.0,0.0,284.0,0.0,0.0,Pikes Sesa,False,803.0,3788,1,3,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2,2,0,2,0,0,1
3789_01,1,1,G/620/S,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Juane Popelazquez,True,0.0,3789,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3790_01,1,1,G/620/P,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Trick Meyersones,True,0.0,3790,1,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3793_01,1,1,G/622/S,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Troyra Moodsey,True,0.0,3793,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3795_01,0,1,C/136/S,2,31.385093167701864,0.0,0.0,0.0,0.0,0.0,0.0,Muonus Clinarfork,True,0.0,3795,1,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3796_01,0,0,B/121/P,2,33.0,0.0,90.0,26830.0,0.0,27.0,703.0,Dhena Semageary,True,27650.0,3796,1,1,15.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4,1,4,0,1,2,2
3797_01,0,0,B/122/P,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Kleeiak Couseced,False,0.0,3797,1,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3798_01,0,1,E/253/S,0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,Castra Exibuctich,True,0.0,3798,1,4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
3801_01,1,0,G/622/P,2,27.0,0.0,0.0,0.0,0.0,36.0,437.0,Mayne Leblanchez,False,473.0,3801,1,6,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2,0,0,0,1,2,1
3803_01,2,0,F/782/P,0,33.0,0.0,25.0,0.0,1376.0,604.0,0.0,Sts Welte,False,2005.0,3803,1,5,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,1,0,3,2,0,2
3804_01,1,0,F/783/P,0,18.0,0.0,0.0,17.0,0.0,0.0,784.0,Vivia Harry,False,801.0,3804,1,5,11.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2,0,1,0,0,2,0
3805_01,1,0,F/784/P,0,36.0,0.0,357.0,0.0,114.0,0.0,0.0,Frandy Pacerty,False,471.0,3805,1,5,14.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2,2,0,2,0,0,2
3807_01,1,1,G/623/S,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Benew Barnolaney,True,0.0,3807,1,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3810_01,1,0,G/624/S,0,51.0,0.0,406.0,0.0,53.0,0.0,350.0,Tera Trankliney,False,809.0,3810,1,6,15.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2,2,0,1,0,2,3
3811_01,2,1,F/786/P,0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,True,0.0,3811,0,5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
3811_02,2,0,D/128/P,0,33.0,0.0,3361.0,0.0,13.0,15.0,0.0,Sters Frasp,False,3389.0,3811,0,3,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,3,0,1,1,0,2
3812_01,1,0,F/717/S,0,18.0,0.0,14.0,651.0,11.0,17.0,0.0,Sonnie Floways,False,693.0,3812,1,5,14.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,1,2,1,1,0,0
3814_01,0,1,D/129/P,0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Etair Calazy,True,0.0,3814,1,3,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
3815_01,1,0,F/787/P,0,23.0,0.0,0.0,0.0,0.0,724.0,80.0,Tarah Patteraley,False,804.0,3815,1,5,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2,0,0,0,2,1,1
3816_01,1,0,E/225/P,0,24.0,0.0,58.0,0.0,4.0,789.0,54.0,Scotte Carterson,False,905.0,3816,1,4,16.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2,1,0,0,2,1,1
3817_01,2,0,E/226/P,0,20.0,0.0,984.0,1.0,921.0,0.0,0.0,Poselk Reste,False,1906.0,3817,1,4,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3,2,0,2,0,0,1
3818_01,1,0,,0,32.0,0.0,0.0,600.0,80.0,0.0,18.0,Rankie Hoodgers,False,698.0,3818,1,6,15.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,2,1,0,1,2
3820_01,2,1,F/790/P,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Unchal Ecre,True,0.0,3820,1,5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3821_01,1,0,,1,32.21875,0.0,0.0,2.0,0.0,0.0,867.0,Violan Mcphernard,False,869.0,3821,1,6,17.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2,0,0,0,0,2,2
3822_01,1,0,F/718/S,1,41.0,0.0,0.0,122.0,0.0,104.0,486.0,Lyny Mcinton,False,712.0,3822,1,5,12.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2,0,2,0,2,2,3
3823_01,2,0,F/719/S,0,27.0,0.0,1192.0,0.0,0.0,0.0,0.0,Crisp Spore,True,1192.0,3823,1,5,11.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3,0,0,0,0,1
3824_01,1,0,G/625/S,1,49.0,0.0,0.0,51.0,101.0,50.0,0.0,Byront Mclardson,True,202.0,3824,1,6,16.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2,0,1,2,1,0,3
3826_01,1,0,G/626/S,0,18.0,0.0,0.0,0.0,0.0,1565.0,224.0,Fanna Navages,False,1789.0,3826,1,6,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3,0,0,0,3,2,0
3830_01,1,0,G/627/S,2,34.0,0.0,71.0,0.0,242.0,393.0,0.0,Racey Powery,False,706.0,3830,1,6,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2,1,0,2,2,0,2
3831_01,2,0,D/123/S,0,73.0,0.0,799.0,0.0,190.0,68.0,0.0,Pikes Nan,False,1057.0,3831,1,3,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,2,0,2,1,0,3
3832_01,1,0,G/627/P,0,40.0,0.0,1387.0,614.0,1564.0,5.0,0.0,Bonyam Litthews,False,3570.0,3832,1,6,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,3,2,3,0,0,3
3835_01,1,0,E/255/S,1,63.0,0.0,1.0,897.0,0.0,0.0,8.0,Berna Tersony,False,906.0,3835,1,4,13.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2,0,2,0,0,0,3
3836_01,2,0,F/723/S,0,21.0,0.0,1060.0,0.0,91.0,0.0,0.0,,True,1151.0,3836,1,5,10.315483119906869,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,3,0,1,0,0,1
3838_01,1,0,E/227/P,0,21.0,0.0,28.0,580.0,0.0,0.0,236.0,Billya Estiagosen,True,844.0,3838,1,4,17.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2,1,2,0,0,2,1
3839_01,2,0,E/228/P,0,23.0,0.0,418.0,4.0,627.0,0.0,0.0,Puffes Kine,False,1049.0,3839,1,4,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3,2,0,2,0,0,1
3841_01,2,0,F/793/P,0,31.0,0.0,1049.0,31.0,227.0,2.0,0.0,Goldch Kashe,False,1309.0,3841,1,5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,3,1,2,0,0,2
3842_01,1,0,F/794/P,2,41.0,0.0,312.0,89.0,44.0,0.0,252.0,Lynnee Vinston,False,697.0,3842,1,5,14.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2,2,1,1,0,2,3
3846_01,1,1,G/630/P,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracia Hahnstonsen,True,0.0,3846,1,6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3847_01,0,0,C/126/P,0,36.0,0.0,90.0,2050.0,0.0,15.0,1244.0,Gatrino Reshory,False,3399.0,3847,1,2,15.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3,1,3,0,1,3,2
3848_01,1,0,F/795/P,0,24.0,0.0,4.0,314.0,0.0,0.0,428.0,Warry Jacostaney,False,746.0,3848,1,5,16.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2,0,2,0,0,2,1
3849_01,1,0,G/631/P,0,27.0,0.0,0.0,253.0,0.0,79.0,421.0,Timmy Santry,False,753.0,3849,1,6,12.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2,0,2,0,1,2,1
3850_01,0,0,C/137/S,2,24.0,0.0,38.0,257.0,0.0,54.0,4184.0,Keidhma Unteckery,False,4533.0,3850,0,2,17.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3,1,2,0,1,3,1
3850_02,0,1,C/137/S,2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Astula Unteckery,True,0.0,3850,0,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3850_03,0,0,C/137/S,0,25.0,0.0,0.0,6130.0,0.0,36.0,1.0,Achib Unteckery,True,6167.0,3850,0,2,15.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,3,0,1,0,1
3850_04,0,1,C/137/S,2,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Alchium Unteckery,True,0.0,3850,0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
3850_05,0,1,C/137/S,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Thallah Unteckery,True,0.0,3850,0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3850_06,0,0,C/137/S,0,31.0,0.0,0.0,1565.0,0.0,97.0,1678.0,Sabiark Unteckery,True,3340.0,3850,0,2,17.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,3,0,1,3,2
3850_07,0,1,C/137/S,2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Azharga Chuble,True,0.0,3850,0,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3851_01,0,0,C/127/P,0,57.0,0.0,205.0,4415.0,0.0,1589.0,305.0,Alino Namsheary,False,6514.0,3851,1,2,15.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3,2,3,0,3,2,3
3852_01,2,1,F/796/P,0,22.075,0.0,0.0,0.0,0.0,0.0,0.0,Tive Tepie,True,0.0,3852,1,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3853_01,1,0,F/725/S,1,18.0,0.0,16.0,6.0,735.0,0.0,0.0,Jeane Herreras,True,757.0,3853,1,5,14.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2,1,0,2,0,0,0
3854_01,1,1,G/632/P,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Racey Carsoning,True,0.0,3854,1,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3856_01,1,0,F/726/S,0,23.0,0.0,339.0,754.0,7.0,0.0,0.0,Ward Alvasquez,True,1100.0,3856,1,5,14.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3,2,2,0,0,0,1
3857_01,0,1,E/230/P,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Eltard Dreamspric,True,0.0,3857,1,4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3862_01,2,1,F/729/S,2,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Rohs Paie,True,0.0,3862,0,5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3862_02,2,0,E/256/S,0,21.0,0.0,2627.0,0.0,597.0,0.0,0.0,Blakes Ple,True,3224.0,3862,0,4,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,3,0,2,0,0,1
3862_03,2,1,E/256/S,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,3862,0,4,10.315483119906869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3862_04,2,0,D/124/S,0,13.0,0.0,974.0,0.0,1883.0,0.0,505.0,Herms Cako,False,3362.0,3862,0,3,10.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3,2,0,3,0,2,0
3862_05,2,0,F/729/S,0,54.0,0.0,149.0,981.0,215.0,0.0,0.0,Cherry Paie,True,1345.0,3862,0,5,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3,2,2,2,0,0,3
3862_06,2,0,F/729/S,0,13.0,0.0,1008.0,667.0,8.0,0.0,0.0,Bants Cako,False,1683.0,3862,0,5,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3,3,2,0,0,0,0
3862_07,2,0,D/124/S,0,18.0,0.0,12.0,0.0,1105.0,658.0,16.0,Chex Ple,False,1791.0,3862,0,3,8.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,1,0,3,2,1,0
3864_01,0,1,D/125/S,0,34.193548387096776,0.0,0.0,0.0,0.0,0.0,0.0,Ionium Dertering,True,0.0,3864,1,3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3866_01,2,0,F/797/P,0,43.0,0.0,0.0,0.0,7.0,0.0,963.0,Lis Hendrys,False,970.0,3866,1,5,11.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2,0,0,0,0,2,3
3867_01,1,0,F/798/P,0,56.0,0.0,3.0,0.0,768.0,0.0,0.0,Tyle Guerson,True,771.0,3867,1,5,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2,0,0,2,0,0,3
3868_01,1,0,F/731/S,0,63.0,0.0,1540.0,0.0,0.0,0.0,1.0,Brie Braymon,False,1541.0,3868,0,5,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3,3,0,0,0,0,3
3868_02,1,0,G/630/S,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Thell Braymon,True,0.0,3868,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3868_03,1,0,G/630/S,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Joanry Braymon,False,0.0,3868,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3868_04,1,0,G/630/S,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harrie Braymon,True,0.0,3868,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3868_05,1,0,F/731/S,2,16.0,0.0,0.0,0.0,623.0,40.0,209.0,Darry Braymon,True,872.0,3868,0,5,13.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2,0,0,2,1,2,0
3868_06,1,1,G/630/S,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Line Braymon,True,0.0,3868,0,6,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
3868_07,1,1,G/630/S,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Hene Braymon,False,0.0,3868,0,6,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3870_01,0,1,B/148/S,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Izarino Gemoserad,True,0.0,3870,1,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3871_01,0,1,B/149/S,2,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Megrezn Flourbent,True,0.0,3871,1,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
3872_01,2,1,F/799/P,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Cupers Quart,True,0.0,3872,1,5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3873_01,1,0,F/800/P,0,29.0,0.0,2478.0,0.0,31.0,4.0,11.0,Violey Pearsalason,False,2524.0,3873,1,5,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,3,0,1,0,1,2
3874_01,1,0,G/631/S,0,32.21875,0.0,86.0,218.0,0.0,0.0,479.0,Clindy Lambleyoun,False,783.0,3874,0,6,17.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2,1,2,0,0,2,2
3874_02,1,0,E/258/S,0,22.0,0.0,158.0,1556.0,1189.0,845.0,96.0,Frandy Lambleyoun,True,3844.0,3874,0,4,17.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3,2,3,3,2,1,1
3875_01,1,0,E/232/P,0,19.0,0.0,0.0,0.0,3.0,785.0,0.0,Teremy Garzaley,False,788.0,3875,1,4,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2,0,0,0,2,0,0
3879_01,2,0,F/801/P,2,31.0,0.0,796.0,0.0,70.0,595.0,0.0,Spies Nache,False,1461.0,3879,1,5,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,2,0,1,2,0,2
3883_01,0,1,B/150/S,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Mergas Unreezy,True,0.0,3883,0,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3883_02,0,0,B/150/S,0,38.0,0.0,0.0,3060.0,0.0,4.0,2325.0,Mesarga Unreezy,False,5389.0,3883,0,1,15.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,3,0,0,3,2
3883_03,0,1,B/150/S,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Dira Unreezy,True,0.0,3883,0,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3886_01,1,1,G/633/P,1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Nicey Moreman,True,0.0,3886,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3888_01,1,0,G/633/S,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,3888,1,6,14.591192170818506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3890_01,1,1,G/634/S,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Dorie Weissey,True,0.0,3890,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3894_01,1,0,F/735/S,1,18.0,0.0,0.0,525.0,0.0,0.0,84.0,Stald Vinozarks,True,609.0,3894,1,5,15.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2,0,2,0,0,1,0
3895_01,2,1,E/233/P,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,False,0.0,3895,0,4,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3895_02,2,0,E/233/P,0,27.0,0.0,847.0,0.0,4.0,0.0,1.0,Swal Anpie,False,852.0,3895,0,4,10.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2,2,0,0,0,0,1
3895_03,2,0,E/233/P,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Cranch Anpie,True,0.0,3895,0,4,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3896_01,0,0,C/140/S,2,18.0,0.0,0.0,4387.0,0.0,2241.0,0.0,Ainoxa Preeldy,True,6628.0,3896,1,2,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3,0,3,0,3,0,0
3897_01,1,1,G/635/P,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Elson Peckers,False,0.0,3897,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3898_01,1,1,G/636/S,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Moniey Vinston,True,0.0,3898,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3899_01,0,1,E/234/P,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Kaffias Ingwhed,True,0.0,3899,1,4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3903_01,1,0,G/636/P,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,False,0.0,3903,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3903_02,1,1,G/636/P,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Anton Booness,False,0.0,3903,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3903_03,1,1,G/636/P,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,3903,0,6,14.591192170818506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3903_04,1,0,G/636/P,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Deanne Emenez,False,0.0,3903,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3903_05,1,0,F/804/P,0,56.0,0.0,967.0,0.0,0.0,3.0,0.0,Tricky Doughan,False,970.0,3903,0,5,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2,2,0,0,0,0,3
3903_06,1,1,G/636/P,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Iandy Doughan,True,0.0,3903,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3904_01,1,0,G/637/S,0,65.0,0.0,0.0,0.0,0.0,0.0,909.0,Joanie Charpelaney,False,909.0,3904,1,6,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0,0,0,0,2,3
3907_01,1,1,G/639/S,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Scotty Richan,True,0.0,3907,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3909_01,0,1,C/141/S,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcorix Scoudelle,True,0.0,3909,1,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
3911_01,1,0,F/736/S,0,41.0,0.0,6.0,1.0,11.0,1046.0,0.0,Billa Petermandez,False,1064.0,3911,0,5,17.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,0,0,1,3,0,3
3911_02,1,0,E/260/S,0,20.0,0.0,9.0,0.0,1462.0,94.0,54.0,France Pentss,True,1619.0,3911,0,4,13.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,0,0,3,1,1,1
3911_03,1,1,G/640/S,1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,3911,0,6,14.591192170818506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3912_01,1,0,F/737/S,0,15.0,0.0,309.0,28.0,496.0,20.0,49.0,Carona Cartiz,True,902.0,3912,1,5,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2,2,1,2,1,1,0
3913_01,1,0,F/738/S,0,23.0,0.0,0.0,93.0,1.0,0.0,542.0,Catha Waterson,False,636.0,3913,0,5,14.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,1,0,0,2,1
3913_02,1,0,F/738/S,1,29.0,0.0,0.0,2.0,553.0,44.0,0.0,Ermank Waterson,False,599.0,3913,0,5,15.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2,0,0,2,1,0,2
3915_01,1,1,G/641/S,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Leondy Mayods,True,0.0,3915,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
3916_01,0,0,D/128/S,0,14.0,0.0,2.0,881.0,0.0,578.0,214.0,Cellus Ciplanke,False,1675.0,3916,0,3,15.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3,0,2,0,2,2,0
